term_str,n,p,i,n_chars,h,max_pos,cat_pos,stop,stem_porter,stem_snowball,stem_lancaster,dfidf
fide,1,1.4600671630895022e-06,19.385533834720583,4,2.830418139103604e-05,RB,{'RB'},0,fide,fide,fid,7.515699838284043
bona,1,1.4600671630895022e-06,19.385533834720583,4,2.830418139103604e-05,JJ,{'JJ'},0,bona,bona,bon,7.515699838284043
unrelated,1,1.4600671630895022e-06,19.385533834720583,9,2.830418139103604e-05,JJ,{'JJ'},0,unrel,unrel,unrel,7.515699838284043
barefaced,1,1.4600671630895022e-06,19.385533834720583,9,2.830418139103604e-05,JJ,{'JJ'},0,barefac,barefac,barefac,7.515699838284043
commonlaw,1,1.4600671630895022e-06,19.385533834720583,9,2.830418139103604e-05,NN,{'NN'},0,commonlaw,commonlaw,commonlaw,7.515699838284043
forasmuch,1,1.4600671630895022e-06,19.385533834720583,9,2.830418139103604e-05,VB,{'VB'},0,forasmuch,forasmuch,forasmuch,7.515699838284043
commoner,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,NN,{'NN'},0,common,common,common,7.515699838284043
swiss,1,1.4600671630895022e-06,19.385533834720583,5,2.830418139103604e-05,JJ,{'JJ'},0,swiss,swiss,swiss,7.515699838284043
truck,1,1.4600671630895022e-06,19.385533834720583,5,2.830418139103604e-05,NN,{'NN'},0,truck,truck,truck,7.515699838284043
bargains,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,NNS,{'NNS'},0,bargain,bargain,bargain,7.515699838284043
engineer,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,NN,{'NN'},0,engin,engin,engin,7.515699838284043
invents,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,VBZ,{'VBZ'},0,invent,invent,inv,7.515699838284043
studier,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,NN,{'NN'},0,studier,studier,study,7.515699838284043
sheddeth,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,NNS,{'NNS'},0,sheddeth,sheddeth,shedde,7.515699838284043
whoso,1,1.4600671630895022e-06,19.385533834720583,5,2.830418139103604e-05,NN,{'NN'},0,whoso,whoso,whoso,7.515699838284043
tyger,1,1.4600671630895022e-06,19.385533834720583,5,2.830418139103604e-05,JJR,{'JJR'},0,tyger,tyger,tyg,7.515699838284043
murderer,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,NN,{'NN'},0,murder,murder,murd,7.515699838284043
damnified,1,1.4600671630895022e-06,19.385533834720583,9,2.830418139103604e-05,JJ,{'JJ'},0,damnifi,damnifi,damn,7.515699838284043
transforming,1,1.4600671630895022e-06,19.385533834720583,12,2.830418139103604e-05,VBG,{'VBG'},0,transform,transform,transform,7.515699838284043
soberly,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,RB,{'RB'},0,soberli,sober,sob,7.515699838284043
assignation,1,1.4600671630895022e-06,19.385533834720583,11,2.830418139103604e-05,NN,{'NN'},0,assign,assign,assign,7.515699838284043
pitcher,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,NN,{'NN'},0,pitcher,pitcher,pitch,7.515699838284043
hundredths,1,1.4600671630895022e-06,19.385533834720583,10,2.830418139103604e-05,NNS,{'NNS'},0,hundredth,hundredth,hundredth,7.515699838284043
wasting,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,VBG,{'VBG'},0,wast,wast,wast,7.515699838284043
ninetynine,1,1.4600671630895022e-06,19.385533834720583,10,2.830418139103604e-05,JJ,{'JJ'},0,ninetynin,ninetynin,ninetynin,7.515699838284043
tenths,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,NNS,{'NNS'},0,tenth,tenth,tenth,7.515699838284043
barley,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,NN,{'NN'},0,barley,barley,barley,7.515699838284043
xxxvi,1,1.4600671630895022e-06,19.385533834720583,5,2.830418139103604e-05,NNP,{'NNP'},0,xxxvi,xxxvi,xxxvi,7.515699838284043
seir,1,1.4600671630895022e-06,19.385533834720583,4,2.830418139103604e-05,NN,{'NN'},0,seir,seir,seir,7.515699838284043
pasture,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,NN,{'NN'},0,pastur,pastur,past,7.515699838284043
abels,1,1.4600671630895022e-06,19.385533834720583,5,2.830418139103604e-05,VB,{'VB'},0,abel,abel,abel,7.515699838284043
putrified,1,1.4600671630895022e-06,19.385533834720583,9,2.830418139103604e-05,VBD,{'VBD'},0,putrifi,putrifi,putr,7.515699838284043
caught,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,NN,{'NN'},0,caught,caught,caught,7.515699838284043
devonshire,1,1.4600671630895022e-06,19.385533834720583,10,2.830418139103604e-05,NN,{'NN'},0,devonshir,devonshir,devonshir,7.515699838284043
ninety,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,NN,{'NN'},0,nineti,nineti,nin,7.515699838284043
incloses,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,VBZ,{'VBZ'},0,inclos,inclos,inclos,7.515699838284043
en,1,1.4600671630895022e-06,19.385533834720583,2,2.830418139103604e-05,JJ,{'JJ'},0,en,en,en,7.515699838284043
res,1,1.4600671630895022e-06,19.385533834720583,3,2.830418139103604e-05,NNS,{'NNS'},0,re,res,res,7.515699838284043
ambergrise,1,1.4600671630895022e-06,19.385533834720583,10,2.830418139103604e-05,IN,{'IN'},0,ambergris,ambergris,ambergr,7.515699838284043
straitening,1,1.4600671630895022e-06,19.385533834720583,11,2.830418139103604e-05,VBG,{'VBG'},0,straiten,straiten,straitening,7.515699838284043
incroachment,1,1.4600671630895022e-06,19.385533834720583,12,2.830418139103604e-05,NN,{'NN'},0,incroach,incroach,incroach,7.515699838284043
wilderness,1,1.4600671630895022e-06,19.385533834720583,10,2.830418139103604e-05,NN,{'NN'},0,wilder,wilder,wild,7.515699838284043
intrench,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,VB,{'VB'},0,intrench,intrench,intrench,7.515699838284043
quarrelsome,1,1.4600671630895022e-06,19.385533834720583,11,2.830418139103604e-05,NN,{'NN'},0,quarrelsom,quarrelsom,quarrelsom,7.515699838284043
formulate,1,1.4600671630895022e-06,19.385533834720583,9,2.830418139103604e-05,VB,{'VB'},0,formul,formul,form,7.515699838284043
quench,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,VB,{'VB'},0,quench,quench,quench,7.515699838284043
sowed,1,1.4600671630895022e-06,19.385533834720583,5,2.830418139103604e-05,VBN,{'VBN'},0,sow,sow,sow,7.515699838284043
cultivates,1,1.4600671630895022e-06,19.385533834720583,10,2.830418139103604e-05,NNS,{'NNS'},0,cultiv,cultiv,cult,7.515699838284043
tills,1,1.4600671630895022e-06,19.385533834720583,5,2.830418139103604e-05,VBZ,{'VBZ'},0,till,till,til,7.515699838284043
contentions,1,1.4600671630895022e-06,19.385533834720583,11,2.830418139103604e-05,NNS,{'NNS'},0,content,content,cont,7.515699838284043
spenders,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,NNS,{'NNS'},0,spender,spender,spend,7.515699838284043
richly,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,RB,{'RB'},0,richli,rich,rich,7.515699838284043
schooledivine,1,1.4600671630895022e-06,19.385533834720583,13,2.830418139103604e-05,NN,{'NN'},0,schooledivin,schooledivin,schooledivine,7.515699838284043
traines,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,NNS,{'NNS'},0,train,train,train,7.515699838284043
schooledivinity,1,1.4600671630895022e-06,19.385533834720583,15,2.830418139103604e-05,NN,{'NN'},0,schooledivin,schooledivin,schooledivinity,7.515699838284043
eversion,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,NN,{'NN'},0,evers,evers,evert,7.515699838284043
chimaeras,1,1.4600671630895022e-06,19.385533834720583,9,2.830418139103604e-05,NNS,{'NNS'},0,chimaera,chimaera,chimaera,7.515699838284043
centaures,1,1.4600671630895022e-06,19.385533834720583,9,2.830418139103604e-05,NNS,{'NNS'},0,centaur,centaur,centa,7.515699838284043
eido,1,1.4600671630895022e-06,19.385533834720583,4,2.830418139103604e-05,NN,{'NN'},0,eido,eido,eido,7.515699838284043
changeable,1,1.4600671630895022e-06,19.385533834720583,10,2.830418139103604e-05,JJ,{'JJ'},0,changeabl,changeabl,chang,7.515699838284043
seemings,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,NNS,{'NNS'},0,seem,seem,seem,7.515699838284043
bondmen,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,NNS,{'NNS'},0,bondmen,bondmen,bondm,7.515699838284043
latris,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,NN,{'NN'},0,latri,latri,lat,7.515699838284043
thetes,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,NNS,{'NNS'},0,thete,thete,thet,7.515699838284043
douloi,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,NN,{'NN'},0,douloi,douloi,doulo,7.515699838284043
betoken,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,VBP,{'VBP'},0,betoken,betoken,betok,7.515699838284043
officious,1,1.4600671630895022e-06,19.385533834720583,9,2.830418139103604e-05,JJ,{'JJ'},0,offici,offici,officy,7.515699838284043
outwardly,1,1.4600671630895022e-06,19.385533834720583,9,2.830418139103604e-05,RB,{'RB'},0,outwardli,outward,outward,7.515699838284043
vouchsafed,1,1.4600671630895022e-06,19.385533834720583,10,2.830418139103604e-05,VBD,{'VBD'},0,vouchsaf,vouchsaf,vouchsaf,7.515699838284043
conceits,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,NNS,{'NNS'},0,conceit,conceit,conceit,7.515699838284043
moulten,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,VB,{'VB'},0,moulten,moulten,moult,7.515699838284043
beleever,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,NN,{'NN'},0,beleev,beleev,beleev,7.515699838284043
faintly,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,RB,{'RB'},0,faintli,faint,faint,7.515699838284043
ejection,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,NN,{'NN'},0,eject,eject,eject,7.515699838284043
spectra,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,JJ,{'JJ'},0,spectra,spectra,spectr,7.515699838284043
gloriously,1,1.4600671630895022e-06,19.385533834720583,10,2.830418139103604e-05,RB,{'RB'},0,glorious,glorious,glory,7.515699838284043
conducting,1,1.4600671630895022e-06,19.385533834720583,10,2.830418139103604e-05,VBG,{'VBG'},0,conduct,conduct,conduc,7.515699838284043
awaken,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,VB,{'VB'},0,awaken,awaken,awak,7.515699838284043
reveal,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,VB,{'VB'},0,reveal,reveal,rev,7.515699838284043
traiterous,1,1.4600671630895022e-06,19.385533834720583,10,2.830418139103604e-05,JJ,{'JJ'},0,traiter,traiter,trait,7.515699838284043
communed,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,VBD,{'VBD'},0,commun,commune,commun,7.515699838284043
suiteth,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,VBZ,{'VBZ'},0,suiteth,suiteth,suite,7.515699838284043
hemisphere,1,1.4600671630895022e-06,19.385533834720583,10,2.830418139103604e-05,NN,{'NN'},0,hemispher,hemispher,hemisph,7.515699838284043
decadence,1,1.4600671630895022e-06,19.385533834720583,9,2.830418139103604e-05,NN,{'NN'},0,decad,decad,decad,7.515699838284043
presides,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,VBZ,{'VBZ'},0,presid,presid,presid,7.515699838284043
admires,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,NNS,{'NNS'},0,admir,admir,admir,7.515699838284043
rebuking,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,NN,{'NN'},0,rebuk,rebuk,rebuk,7.515699838284043
esteemeth,1,1.4600671630895022e-06,19.385533834720583,9,2.830418139103604e-05,VBZ,{'VBZ'},0,esteemeth,esteemeth,esteeme,7.515699838284043
painteth,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,VBZ,{'VBZ'},0,painteth,painteth,painte,7.515699838284043
jacobs,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,NN,{'NN'},0,jacob,jacob,jacob,7.515699838284043
unalienable,1,1.4600671630895022e-06,19.385533834720583,11,2.830418139103604e-05,JJ,{'JJ'},0,unalien,unalien,una,7.515699838284043
entaile,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,JJ,{'JJ'},0,entail,entail,entail,7.515699838284043
laban,1,1.4600671630895022e-06,19.385533834720583,5,2.830418139103604e-05,JJ,{'JJ'},0,laban,laban,lab,7.515699838284043
bled,1,1.4600671630895022e-06,19.385533834720583,4,2.830418139103604e-05,VBN,{'VBN'},0,bled,bled,bled,7.515699838284043
willworship,1,1.4600671630895022e-06,19.385533834720583,11,2.830418139103604e-05,NN,{'NN'},0,willworship,willworship,willw,7.515699838284043
devising,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,VBG,{'VBG'},0,devis,devis,dev,7.515699838284043
countenanced,1,1.4600671630895022e-06,19.385533834720583,12,2.830418139103604e-05,VBN,{'VBN'},0,countenanc,countenanc,count,7.515699838284043
counterfeiteth,1,1.4600671630895022e-06,19.385533834720583,14,2.830418139103604e-05,VBD,{'VBD'},0,counterfeiteth,counterfeiteth,counterfeite,7.515699838284043
forsaking,1,1.4600671630895022e-06,19.385533834720583,9,2.830418139103604e-05,NN,{'NN'},0,forsak,forsak,forsak,7.515699838284043
sinfull,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,NN,{'NN'},0,sinful,sinful,sinful,7.515699838284043
detesteth,1,1.4600671630895022e-06,19.385533834720583,9,2.830418139103604e-05,VBZ,{'VBZ'},0,detesteth,detesteth,deteste,7.515699838284043
unwillingnesse,1,1.4600671630895022e-06,19.385533834720583,14,2.830418139103604e-05,NN,{'NN'},0,unwillingness,unwillingness,unwil,7.515699838284043
unhewn,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,NN,{'NN'},0,unhewn,unhewn,unhewn,7.515699838284043
detestation,1,1.4600671630895022e-06,19.385533834720583,11,2.830418139103604e-05,NN,{'NN'},0,detest,detest,detest,7.515699838284043
hearty,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,NN,{'NN'},0,hearti,hearti,hearty,7.515699838284043
safest,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,JJS,{'JJS'},0,safest,safest,safest,7.515699838284043
dilemma,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,NN,{'NN'},0,dilemma,dilemma,dilemm,7.515699838284043
morsells,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,NNS,{'NNS'},0,morsel,morsel,morsel,7.515699838284043
inhibiting,1,1.4600671630895022e-06,19.385533834720583,10,2.830418139103604e-05,VBG,{'VBG'},0,inhibit,inhibit,inhibit,7.515699838284043
inhaerent,1,1.4600671630895022e-06,19.385533834720583,9,2.830418139103604e-05,JJ,{'JJ'},0,inhaer,inhaer,inha,7.515699838284043
shoes,1,1.4600671630895022e-06,19.385533834720583,5,2.830418139103604e-05,NNS,{'NNS'},0,shoe,shoe,sho,7.515699838284043
theorist,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,NN,{'NN'},0,theorist,theorist,the,7.515699838284043
layeth,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,VB,{'VB'},0,layeth,layeth,laye,7.515699838284043
stoole,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,NN,{'NN'},0,stool,stool,stool,7.515699838284043
starre,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,JJ,{'JJ'},0,starr,starr,star,7.515699838284043
neptune,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,NN,{'NN'},0,neptun,neptun,neptun,7.515699838284043
recited,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,VBN,{'VBN'},0,recit,recit,recit,7.515699838284043
cureth,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,VBZ,{'VBZ'},0,cureth,cureth,cure,7.515699838284043
impropriate,1,1.4600671630895022e-06,19.385533834720583,11,2.830418139103604e-05,VB,{'VB'},0,impropri,impropri,impropry,7.515699838284043
augustine,1,1.4600671630895022e-06,19.385533834720583,9,2.830418139103604e-05,NN,{'NN'},0,augustin,augustin,augustin,7.515699838284043
theologian,1,1.4600671630895022e-06,19.385533834720583,10,2.830418139103604e-05,JJ,{'JJ'},0,theologian,theologian,theolog,7.515699838284043
underestimate,1,1.4600671630895022e-06,19.385533834720583,13,2.830418139103604e-05,IN,{'IN'},0,underestim,underestim,underestim,7.515699838284043
undertakers,1,1.4600671630895022e-06,19.385533834720583,11,2.830418139103604e-05,NNS,{'NNS'},0,undertak,undertak,undertak,7.515699838284043
sureties,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,NNS,{'NNS'},0,sureti,sureti,sur,7.515699838284043
inexorable,1,1.4600671630895022e-06,19.385533834720583,10,2.830418139103604e-05,JJ,{'JJ'},0,inexor,inexor,inex,7.515699838284043
crucifie,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,VB,{'VB'},0,crucifi,crucifi,cruc,7.515699838284043
sounded,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,VBN,{'VBN'},0,sound,sound,sound,7.515699838284043
profoundnesse,1,1.4600671630895022e-06,19.385533834720583,13,2.830418139103604e-05,NN,{'NN'},0,profoundness,profoundness,profound,7.515699838284043
codification,1,1.4600671630895022e-06,19.385533834720583,12,2.830418139103604e-05,NN,{'NN'},0,codif,codif,cod,7.515699838284043
haled,1,1.4600671630895022e-06,19.385533834720583,5,2.830418139103604e-05,VBN,{'VBN'},0,hale,hale,hal,7.515699838284043
adorne,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,VB,{'VB'},0,adorn,adorn,adorn,7.515699838284043
entended,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,VBD,{'VBD'},0,entend,entend,entend,7.515699838284043
moist,1,1.4600671630895022e-06,19.385533834720583,5,2.830418139103604e-05,JJ,{'JJ'},0,moist,moist,moist,7.515699838284043
chasten,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,VB,{'VB'},0,chasten,chasten,chast,7.515699838284043
sindged,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,VBN,{'VBN'},0,sindg,sindg,sindg,7.515699838284043
clensing,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,NN,{'NN'},0,clens,clens,clens,7.515699838284043
recomforted,1,1.4600671630895022e-06,19.385533834720583,11,2.830418139103604e-05,VBN,{'VBN'},0,recomfort,recomfort,recomfort,7.515699838284043
straining,1,1.4600671630895022e-06,19.385533834720583,9,2.830418139103604e-05,VBG,{'VBG'},0,strain,strain,straining,7.515699838284043
meate,1,1.4600671630895022e-06,19.385533834720583,5,2.830418139103604e-05,NN,{'NN'},0,meat,meat,meat,7.515699838284043
assoone,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,NN,{'NN'},0,assoon,assoon,assoon,7.515699838284043
condign,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,JJ,{'JJ'},0,condign,condign,condign,7.515699838284043
engendring,1,1.4600671630895022e-06,19.385533834720583,10,2.830418139103604e-05,VBG,{'VBG'},0,engendr,engendr,engendr,7.515699838284043
mercies,1,1.4600671630895022e-06,19.385533834720583,7,2.830418139103604e-05,NNS,{'NNS'},0,merci,merci,mercy,7.515699838284043
dives,1,1.4600671630895022e-06,19.385533834720583,5,2.830418139103604e-05,NNS,{'NNS'},0,dive,dive,div,7.515699838284043
againechapt,1,1.4600671630895022e-06,19.385533834720583,11,2.830418139103604e-05,JJ,{'JJ'},0,againechapt,againechapt,againechapt,7.515699838284043
eccles,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,NNS,{'NNS'},0,eccl,eccl,ecc,7.515699838284043
enoch,1,1.4600671630895022e-06,19.385533834720583,5,2.830418139103604e-05,NN,{'NN'},0,enoch,enoch,enoch,7.515699838284043
delivereth,1,1.4600671630895022e-06,19.385533834720583,10,2.830418139103604e-05,NN,{'NN'},0,delivereth,delivereth,delivere,7.515699838284043
rotten,1,1.4600671630895022e-06,19.385533834720583,6,2.830418139103604e-05,VB,{'VB'},0,rotten,rotten,rot,7.515699838284043
reneweth,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,VBZ,{'VBZ'},0,reneweth,reneweth,renewe,7.515699838284043
phrenesy,1,1.4600671630895022e-06,19.385533834720583,8,2.830418139103604e-05,NN,{'NN'},0,phrenesi,phrenesi,phrenesy,7.515699838284043
